order_id,order_number,order_item_id,item_name,quantity,invoiced_quantity,mrp,price_per_unit,amount,discount_amount,profit
133428,SO/24-25/112529,252034,Swastik maida,1,1,1750,1670,1750,80,-55
133401,SO/24-25/112514,251989,Masodha Double Filter Sugar,5,5,2430,2220,12150,1050,-150
130440,SO/24-25/109675,246982,Medium Chhola,5,5,111.667,104,558.34,38.34,0
130432,SO/24-25/109684,246969,Deepak Maida,1,1,1950.2,1785,1950.2,165.2,-8.4
130432,SO/24-25/109684,246970,Rajdhani Barik Besan,5,5,91.143,84,455.72,35.72,-1.43
130451,SO/24-25/109703,247006,Oil Ruchi Gold Palm Pouch (770Gm),10,10,1229,1155,12290,740,-100
130451,SO/24-25/109703,247007,Vibhor Soya Pouch(1L),10,10,1630,1455,16300,1750,-200
130440,SO/24-25/109675,246981,Tata Salt Pkt(1Kg),1,1,29.4,28,29.4,1.4,0.7
130440,SO/24-25/109675,246983,Oil Ruchi Gold Palm Pouch (770Gm),1,1,1229,1165,1229,64,0
130440,SO/24-25/109675,246984,Deepak Aata,30,30,36.4,36,1092,12,-12
130451,SO/24-25/109703,247008,Deepak Maida,5,5,1950.2,1755,9751,976,-192
130449,SO/24-25/109705,247002,Prakash Aata,1,1,1700,1620,1700,80,-10
130449,SO/24-25/109705,247003,Nepali Soya Pouch,1,1,1280,1155,1280,125,-45
130452,SO/24-25/109707,247009,Oil Ruchi Gold Palm Pouch (770Gm),10,10,1229,1155,12290,740,-100
130455,SO/24-25/109708,247014,Oil Ruchi Gold Palm Pouch (770Gm),5,5,1229,1155,6145,370,-50
130455,SO/24-25/109708,247015,Aashirwad Chakki Atta (10kg),1,0,1414,1311,1414,103,0
130448,SO/24-25/109713,246997,Maharaja Chakki Aata,10,10,1650,1580,16500,700,-300
130448,SO/24-25/109713,246998,Swastik maida,10,10,1800,1710,18000,900,-450
130448,SO/24-25/109713,246999,Fortune Soya Tin(15L),5,5,2390,2080,11950,1550,-700
130448,SO/24-25/109713,247000,Steam Rice,5,5,1500,1290,7500,1050,-750
130448,SO/24-25/109713,247001,Bajaj Sugar,5,0,2300,2190,11500,550,-175
130454,SO/24-25/109714,247011,Prakash Maida,4,4,1800,1720,7200,320,0
130454,SO/24-25/109714,247012,Bawarchi Vanaspati Balti KG,2,2,2450,2360,4900,180,-20
130454,SO/24-25/109714,247013,DCM Double Filter Sugar,4,4,2380,2280,9520,400,-40
132340,SO/24-25/111512,250196,Ruchi Gold Palm Pouch(1L),1,1,1245,1160,1245,85,5
130447,SO/24-25/109704,246996,Soyum Soya Pouch,15,15,1250,1130,18750,1800,-1050
132221,SO/24-25/111387,249983,Ruchi Gold Palm Pouch(1L),6,6,1245,1150,7470,570,-30
130363,SO/24-25/109651,246845,Oil Ruchi Gold Palm Pouch (770Gm),50,50,1300,1178,65000,6100,-3600
130418,SO/24-25/109689,246946,Shreshtha Aata,3,3,37.761,36,113.28,5.28,-0.28
130418,SO/24-25/109689,246947,Bail Kolhu Pouch,1,1,184.275,165,184.28,19.28,-3.28
130418,SO/24-25/109689,246948,Ruchi Gold Palm Tin(15kg),1,1,2530,2310,2530,220,-90
132507,SO/24-25/111658,250469,Maggie Noodles,1,1,1300,1270,1300,30,-10
132900,SO/24-25/112023,251158,Steam Rice,1,1,1450,1260,1450,190,-150
132900,SO/24-25/112023,251159,Moong Daal,5,5,119.325,105,596.63,71.63,-71.63
130463,SO/24-25/109711,247045,Prakash Aata,2,2,1700,1610,3400,180,-40
130461,SO/24-25/109710,247035,Soyum Soya (15Lit),5,5,2100,1985,10500,575,-25
130461,SO/24-25/109710,247036,Prakash Aata,2,2,1700,1630,3400,140,0
130462,SO/24-25/109721,247044,Rasoi Maida,1,1,1970,1800,1970,170,-20
130460,SO/24-25/109720,247033,Ruchi Gold Palm Pouch(1L),5,5,147.05,130,735.25,85.25,-30.25
130460,SO/24-25/109720,247034,SAPNA GOLD MAIDA,5,5,43.775,39,218.88,23.88,-7.68
130459,SO/24-25/109716,247032,Nature Fresh Ghee(Purita) Tin(15Kg),20,20,2785,2500,55700,5700,-1000
130457,SO/24-25/109833,247025,Tata Salt Pkt(1Kg),30,30,1370,1255,41100,3450,-150
130456,SO/24-25/109834,247023,Aashirwad Chakki Atta (5kg),10,10,1447,1332,14470,1150,20
130456,SO/24-25/109834,247024,Aashirwad Chakki Atta (10kg),15,15,1414,1308,21210,1590,105
130461,SO/24-25/109710,247037,Prakash Maida,1,1,1800,1730,1800,70,10
130461,SO/24-25/109710,247038,Pukhraj Arhar Dal,1,1,4910,3360,4910,1550,-1290
130461,SO/24-25/109710,247039,Saccha Heera Chhola,10,10,152.717,108,1527.17,447.17,-370.5
130461,SO/24-25/109710,247040,Nourish Besan Pkt(500gm),10,10,50,46,500,40,-20
130461,SO/24-25/109710,247041,Normal Sugar,1,1,2320,2225,2320,95,0
130461,SO/24-25/109710,247042,Salt,1,1,200,200,200,0,10
130461,SO/24-25/109710,247043,Mixed Pickle Jar(5kg),2,2,275,260,550,30,0
132223,SO/24-25/111381,249985,Ruchi Gold Palm Pouch(1L),8,8,1245,1150,9960,760,-40
132508,SO/24-25/111681,250470,Single Filter Sugar,1,1,2370,2200,2370,170,-10
132506,SO/24-25/111654,250467,Fryola Soya,50,50,2380,2235,119000,7250,-1250
130465,SO/24-25/109715,247048,Anchal Vanaspati Ghee Pouch,2,2,153,141,306,24,0
130465,SO/24-25/109715,247049,Double Filter Sugar,6,6,51.3,46,307.8,31.8,-8.4
130465,SO/24-25/109715,247050,Rajdhani Barik Besan,6,6,93,93,558,0,52.28
130465,SO/24-25/109715,247051,Oil Ruchi Gold Palm Pouch (770Gm),1,1,1229,1170,1229,59,5
130465,SO/24-25/109715,247052,Deepak Maida,22,22,41.8,37,919.6,105.6,-35.2
130471,SO/24-25/109725,247066,Oil Ruchi Gold Palm Pouch (770Gm),1,1,1229,1170,1229,59,5
130478,SO/24-25/109726,247074,Deepak Maida,5,5,1990,1820,9950,850,-50
130473,SO/24-25/109727,247068,Prakash Maida,1,1,1870,1770,1870,100,-10
130469,SO/24-25/109728,247064,Maharaja Chakki Aata,6,6,1650,1585,9900,390,-150
130474,SO/24-25/109724,247069,Galaxy rice,2,2,3120,2835,6240,570,-70
130468,SO/24-25/109717,247061,Fortune Besan (500 Gm),2,2,2160,1900,4320,520,120
130467,SO/24-25/109733,247056,Soyum Soya (15Lit),3,3,2100,1950,6300,450,-150
130467,SO/24-25/109733,247057,Nepali Soya Pouch,5,5,1280,1155,6400,625,-225
130467,SO/24-25/109733,247058,Prakash Aata,3,3,1700,1605,5100,285,-75
130472,SO/24-25/109732,247067,Prakash Maida,3,3,1800,1700,5400,300,-60
130477,SO/24-25/109731,247073,Bail Kohlu Mustard Bottle(500ml),1,1,2208,1995,2208,213,-9
130470,SO/24-25/109752,247065,Mahakosh Soya Oil Pouch(1L),3,3,1550,1445,4650,315,30
130502,SO/24-25/109759,247125,Swastik maida,1,1,1800,1750,1800,50,-5
130464,SO/24-25/109722,247047,Normal Sugar,25,25,2400,2195,60000,5125,-625
130464,SO/24-25/109722,247046,Ruchi Gold Palm Pouch(1L),5,5,1400,1200,7000,1000,-425
130475,SO/24-25/109723,247070,Masodha Double Filter Sugar,5,5,2430,2230,12150,1000,-100
130478,SO/24-25/109726,247075,Fortune Soya Tin(15L),2,2,2370,2110,4740,520,0
130478,SO/24-25/109726,247076,Scooter Vanaspati Tin(15Kg),1,1,2540,2330,2540,210,0
132497,SO/24-25/111648,250456,Shreshtha Aata,12,12,1600,1565,19200,420,-420
130480,SO/24-25/109729,247078,Mahalaxmi Soya tin (15 kg),1,1,2410,2225,2410,185,0
132500,SO/24-25/111653,250459,Soyum Soya Pouch,12,12,1220,1130,14640,1080,-960
130468,SO/24-25/109717,247062,Fortune Soya Pouch(1L),1,1,2650,2432,2650,218,-32
130468,SO/24-25/109717,247063,Fortune Kacchi Ghani Bottle(1L),1,1,2056,1896,2056,160,0
132508,SO/24-25/111681,250471,Double Filter Sugar,1,1,2465,2260,2465,205,-10
132908,SO/24-25/112028,251169,Fortune Soya Tin(15L),1,1,2100,2070,2100,30,-30
130483,SO/24-25/109736,247083,Anchal Vanaspati Ghee Pouch,1,1,153,140,153,13,-1
130483,SO/24-25/109736,247084,Vibhor Soya Pouch(1L),1,1,1630,1480,1630,150,0
130483,SO/24-25/109736,247085,Rajdhani Barik Besan,3,3,95,95,285,0,32.14
130483,SO/24-25/109736,247086,Deepak Maida,10,10,41.8,38,418,38,-6
130489,SO/24-25/109745,247102,Fortune Soya Pouch(1L),1,1,2580,2370,2580,210,0
130489,SO/24-25/109745,247101,Deepak Aata,1,1,1720,1720,1720,0,0
130467,SO/24-25/109733,247059,Prakash Maida,1,1,1800,1710,1800,90,-10
130467,SO/24-25/109733,247060,Kings Soya Pouch,2,2,1560,1476,3120,168,-48
130479,SO/24-25/109730,247077,Nepali Soya Tin,1,1,2250,2160,2250,90,0
130491,SO/24-25/109747,247104,Deepak Aata,5,5,1610,1610,8050,0,1250
130491,SO/24-25/109747,247105,Nepali Soya Pouch,3,3,1280,1157,3840,369,-129
130492,SO/24-25/109749,247106,Mahakosh Mustard Oil Pouch (1L),10,10,160,142,1600,180,-130
130488,SO/24-25/109744,247098,Rasoi Maida,12,12,1970,1750,23640,2640,-840
130488,SO/24-25/109744,247099,Normal Sugar,2,2,2400,2230,4800,340,0
130488,SO/24-25/109744,247100,Kings Soya Pouch,1,1,1349,1230,1349,119,-20
130486,SO/24-25/109741,247091,Rasoi Maida,2,2,1970,1755,3940,430,-130
130487,SO/24-25/109743,247096,Om Mahakaaleshwar Maida,2,0,41.734,37,83.47,9.47,-4.05
130481,SO/24-25/109738,247079,Safed Matar Dal,3,3,1560,1380,4680,540,-180
130481,SO/24-25/109738,247080,Kingfisher Arhar Dal,1,1,3680,3150,3680,530,-240
130481,SO/24-25/109738,247081,Normal Sugar,2,2,2400,2220,4800,360,-20
130484,SO/24-25/109740,247087,Rasoi Maida,1,1,1970,1770,1970,200,-50
130484,SO/24-25/109740,247089,Saccha Heera Chhola,1,1,4200,3300,4200,900,-510
130485,SO/24-25/109742,247090,Madhur Gold Maida,1,1,1890,1675,1890,215,-70
130490,SO/24-25/109748,247103,Shreshtha Aata,1,1,1700,1635,1700,65,15
130482,SO/24-25/109737,247082,Normal Sugar,5,5,2400,2190,12000,1050,-200
130484,SO/24-25/109740,247088,Matar,1,0,1560,1440,1560,120,0
130487,SO/24-25/109743,247092,Matar,4,4,57,50,228,28,-12
130487,SO/24-25/109743,247093,Saccha Heera Chhola,1,1,113,100,113,13,-5
130487,SO/24-25/109743,247094,Mahakosh Soya Oil Pouch(1L),5,5,150,128,750,110,-65
130487,SO/24-25/109743,247095,Rice Deepak Resort basmati,4,4,53,50,212,12,0
130487,SO/24-25/109743,247097,Shreshtha Aata,5,5,36.703,35,183.52,8.52,-6.43
130493,SO/24-25/109746,247108,Adani Patla Besan,10,10,94.793,85,947.93,97.93,-55.07
132218,SO/24-25/111393,249980,Ruchi Gold Palm Pouch(1L),6,6,1245,1150,7470,570,-30
132509,SO/24-25/111690,250473,Ruchi Gold Palm Pouch(1L),20,20,1248,1155,24960,1860,-20
130493,SO/24-25/109746,247107,Bawarchi Vanaspati Balti KG,1,1,2450,2340,2450,110,-30
130493,SO/24-25/109746,247109,Prakash Maida,1,1,1800,1740,1800,60,20
130493,SO/24-25/109746,247110,Normal Sugar,1,1,2320,2190,2320,130,-35
130493,SO/24-25/109746,247111,Nepali Soya Tin,2,2,2250,2150,4500,200,-20
130493,SO/24-25/109746,247112,Salt,1,1,190,180,190,10,-10
130498,SO/24-25/109753,247120,Shreshtha Aata,1,1,1650,1620,1650,30,-10
130494,SO/24-25/109751,247113,Shreshtha Aata,5,5,1650,1600,8250,250,-150
130501,SO/24-25/109755,247123,Soyum Soya Pouch,12,12,136.25,118,1635,219,-123
130503,SO/24-25/109756,247126,Shreshtha Aata,5,5,1650,1605,8250,225,-125
130499,SO/24-25/109757,247121,Shreshtha Aata,2,2,1650,1605,3300,90,-50
130500,SO/24-25/109758,247122,Om Mahakaaleshwar Aata,1,1,1760,1610,1760,150,-15
130502,SO/24-25/109759,247124,Prakash Aata,2,2,1720,1630,3440,180,-40
130504,SO/24-25/109760,247127,Steam Rice,3,3,1500,1410,4500,270,-90
130507,SO/24-25/109766,247130,Fortune Soya Tin(15L),10,10,2380,2105,23800,2750,-1100
130514,SO/24-25/109763,247142,Hari Patti(Green) Rice,2,2,86.675,75,173.35,23.35,-13.35
130509,SO/24-25/109767,247132,Chana Dal,30,30,96,77,2880,570,-420
130506,SO/24-25/109765,247129,Shreshtha Aata,4,4,1650,1595,6600,220,-140
130511,SO/24-25/109768,247139,Shreshtha Aata,1,1,1650,1615,1650,35,-15
130510,SO/24-25/109769,247134,Nepali Soya Tin,2,2,2350,2200,4700,300,40
130510,SO/24-25/109769,247135,SAPNA GOLD MAIDA,2,2,2062,1900,4124,324,0
130505,SO/24-25/109761,247128,Fortune Soya Tin(15L),5,5,2390,2100,11950,1450,-600
130497,SO/24-25/109754,247116,Ruchi Gold Palm Pouch(1L),3,3,1400,1240,4200,480,-150
130497,SO/24-25/109754,247117,Normal Sugar,5,5,2400,2200,12000,1000,-150
130496,SO/24-25/109836,247115,Bail Kolhu Pouch,1,1,1740,1575,1740,165,-5
130495,SO/24-25/109750,247114,Madhur Gold Maida,5,5,1890,1680,9450,1050,-325
130497,SO/24-25/109754,247119,Matar,1,0,1560,1380,1560,180,-60
132509,SO/24-25/111690,250476,Siddhi Vinayak Mill Aata,2,2,1985,1700,3970,570,-246
132499,SO/24-25/111840,250458,Fortune Soya Pouch(1L),3,3,2590,2345,7770,735,-225
130512,SO/24-25/109762,247140,Prakash Aata,5,5,1720,1620,8600,500,-150
130514,SO/24-25/109763,247144,Mahakosh Soya Oil Pouch(1L),2,2,150,128,300,44,-26
130514,SO/24-25/109763,247145,Normal Sugar,2,2,50.18,45,100.36,10.36,-4.76
130514,SO/24-25/109763,247143,Om Mahakaaleshwar Maida,2,0,41.734,37,83.47,9.47,-4.05
130513,SO/24-25/109764,247141,Mahakosh Soya Oil Pouch(1L),12,12,150,125,1800,300,-192
130509,SO/24-25/109767,247133,Saccha Heera Chhola,30,30,113,96,3390,510,-270
130510,SO/24-25/109769,247137,Bawarchi Vanaspati Balti LTR,1,1,2380,2200,2380,180,0
130522,SO/24-25/109771,247155,Double Filter Sugar,2,2,2465,2265,4930,400,-10
130522,SO/24-25/109771,247156,Deepak Maida,1,1,1950.2,1790,1950.2,160.2,-3.4
130522,SO/24-25/109771,247157,Fortune Soya Tin(15L),1,1,2370,2100,2370,270,-10
130522,SO/24-25/109771,247158,Parivar Mustard Bottle(1L),2,2,166.833,150,333.67,33.67,-9.17
130522,SO/24-25/109771,247159,Chhoti Wala Arhar Dal,2,2,134.05,124,268.1,20.1,-0.1
130524,SO/24-25/109773,247161,Fortune Soya Tin(15L),100,100,2390,2043,239000,34700,-17700
130520,SO/24-25/109774,247153,Fortune Soya Tin(15L),100,100,2390,2043,239000,34700,-17700
130525,SO/24-25/109775,247162,Fortune Soya Tin(15L),100,100,2390,2043,239000,34700,-17700
130517,SO/24-25/109776,247148,Soyum Soya Pouch,10,10,1548,1368,15480,1800,-740
130521,SO/24-25/109777,247154,Fortune Soya Tin(15L),100,100,2390,2043,239000,34700,-17700
130523,SO/24-25/109779,247160,Swastik maida,1,1,1800,1730,1800,70,-25
130519,SO/24-25/109780,247152,Prakash Aata,1,1,1720,1630,1720,90,-20
130528,SO/24-25/109793,247166,Deepak Aata,2,2,1651.2,1645,3302.4,12.4,-12.4
130530,SO/24-25/109790,247168,Vibhor Soya Pouch(1L),15,15,1630,1465,24450,2475,-150
130527,SO/24-25/109792,247164,Oil Ruchi Gold Palm Pouch (770Gm),10,10,1229,1155,12290,740,-100
130529,SO/24-25/109789,247167,Double Filter Sugar,10,10,2465,2240,24650,2250,-300
130533,SO/24-25/109788,247171,Nature Fresh Soya Tin(15L),3,3,2320,2070,6960,750,-30
130533,SO/24-25/109788,247172,Deepak Maida,1,1,1990,1800,1990,190,-30
130534,SO/24-25/109842,247173,Shreshtha Aata,1,1,1700,1610,1700,90,-10
130515,SO/24-25/109839,247146,Fortune Soya Tin(15L),2,2,2250,2160,4500,180,0
130532,SO/24-25/109840,247170,Bawarchi Vanaspati Pouch 1ltr,10,6,2450,2370,24500,800,350
130516,SO/24-25/109770,247147,Tata Salt Pkt(1Kg),1,1,1290,1260,1290,30,-10
130510,SO/24-25/109769,247136,Masodha Double Filter Sugar,1,1,2430,2240,2430,190,-10
130510,SO/24-25/109769,247138,Matar,1,0,1560,1410,1560,150,-30
130527,SO/24-25/109792,247165,Aashirwad Chakki Atta (10kg),5,5,1414,1304,7070,550,-10
130526,SO/24-25/109772,247163,Soyum Soya Pouch,100,100,1290,1130,129000,16000,-8000
130518,SO/24-25/109778,247149,Soyum Soya Pouch,12,12,136.25,118,1635,219,-123
130518,SO/24-25/109778,247150,Maharaja Chakki Aata,1,1,1650,1590,1650,60,-20
130518,SO/24-25/109778,247151,Steam Rice,1,1,1500,1290,1500,210,-150
132505,SO/24-25/111657,250468,7 Star Rice,2,2,37,37,74,0,0
132510,SO/24-25/111659,250478,Shreshtha Aata,1,1,1600,1585,1600,15,-15
130536,SO/24-25/109781,247175,Agni Tata Tea,16,16,60,49,960,176,-96
130538,SO/24-25/109782,247177,Prakash Maida,1,1,1870,1765,1870,105,-15
130538,SO/24-25/109782,247178,Soyum Soya Pouch,1,1,1548,1416,1548,132,-36
130538,SO/24-25/109782,247179,DCM Double Filter Sugar,1,1,2400,2270,2400,130,-30
133255,SO/24-25/112362,251739,Tata Salt Pkt(1Kg),1,1,1300,1255,1300,45,-25
130540,SO/24-25/109786,247181,Mahakosh Soya Oil Pouch(1L),50,50,1600,1423,80000,8850,150
130546,SO/24-25/109791,247193,Kingfisher Arhar Dal,2,2,3680,3240,7360,880,-300
130543,SO/24-25/109785,247189,Arrarot,5,5,48,48,240,0,36
130543,SO/24-25/109785,247190,Oil Ruchi Gold Palm Pouch (770Gm),1,1,1229,1170,1229,59,5
130539,SO/24-25/109787,247180,Ruchi Gold Palm Tin(15kg),1,1,2523,2300,2523,223,-40
130542,SO/24-25/109784,247184,Fortune Soya Tin(15L),5,5,2380,2110,11900,1350,-525
130542,SO/24-25/109784,247186,Pure Gold Besan Patla,1,1,2905,2905,2905,0,210
130542,SO/24-25/109784,247187,Rasoi Aata,5,5,1850,1675,9250,875,-225
130542,SO/24-25/109784,247188,Normal Sugar,1,1,2400,2200,2400,200,-30
130541,SO/24-25/109794,247182,Shreshtha Aata,3,3,1650,1610,4950,120,-60
130545,SO/24-25/109796,247192,Swastik maida,1,1,1800,1720,1800,80,-35
130544,SO/24-25/109797,247191,Prakash Maida,1,1,1870,1780,1870,90,0
130555,SO/24-25/109798,247207,Fortune Soya Tin(15L),25,25,2390,2040,59750,8750,-4500
130552,SO/24-25/109800,247201,Shreshtha Aata,1,1,1650,1605,1650,45,-25
130537,SO/24-25/109783,247176,Fortune Soya Pouch(1L),2,2,2650,2400,5300,500,-128
130551,SO/24-25/109801,247200,Swastik maida,1,1,1800,1720,1800,80,-35
130549,SO/24-25/109802,247197,Swastik maida,1,1,1800,1720,1800,80,-35
130554,SO/24-25/109803,247206,Nature Fresh Soya Tin(15L),1,1,2290,2150,2290,140,-20
130535,SO/24-25/109843,247174,Oil Ruchi Gold Palm Pouch (770Gm),5,5,1300,1215,6500,425,-175
130553,SO/24-25/109827,247202,DCM Double Filter Sugar,15,15,49.6,47,744,39,18
130556,SO/24-25/109825,247208,Rajdhani Mota Besan,2,2,91,85,182,12,2.69
130542,SO/24-25/109784,247183,Matar,1,0,1560,1380,1560,180,-60
130542,SO/24-25/109784,247185,Adani Mota Besan,1,0,3899,2975,3899,924,-630
132217,SO/24-25/111392,249979,Ruchi Gold Palm Pouch(1L),10,10,1245,1150,12450,950,-50
130497,SO/24-25/109754,247118,Madhur Gold Maida,1,1,1890,1670,1890,220,-75
130550,SO/24-25/109799,247198,Fortune Soya Tin(15L),5,5,2390,2070,11950,1600,-750
130550,SO/24-25/109799,247199,Soyum Soya Pouch,5,5,1548,1368,7740,900,-370
130547,SO/24-25/109795,247194,Normal Sugar,4,4,2400,2210,9600,760,-80
130547,SO/24-25/109795,247195,Madhur Gold Maida,1,1,1890,1700,1890,190,-45
130558,SO/24-25/109804,247211,Shreshtha Aata,2,2,1650,1605,3300,90,-50
130560,SO/24-25/109805,247213,Prakash Maida,2,2,1870,1765,3740,210,-30
130560,SO/24-25/109805,247214,DCM Double Filter Sugar,2,2,2400,2280,4800,240,-40
130565,SO/24-25/109806,247221,Maharaja Chakki Aata,1,1,1650,1600,1650,50,-10
130563,SO/24-25/109812,247219,Single Filter Sugar,1,1,50.58,45,50.58,5.58,-2.38
130564,SO/24-25/109810,247220,Fortune Kacchi Ghani,1,1,2470,2260,2470,210,-10
130562,SO/24-25/109807,247217,Shreshtha Aata,3,3,1650,1600,4950,150,-90
130569,SO/24-25/109811,247226,Oil Ruchi Gold Palm Pouch (770Gm),20,20,1229,1155,24580,1480,-100
130569,SO/24-25/109811,247227,Vibhor Soya Pouch(1L),10,10,1630,1455,16300,1750,-200
130569,SO/24-25/109811,247228,Fortune Soya Pouch(1L),1,1,2580,2350,2580,230,-20
130562,SO/24-25/109807,247218,Tata Salt Pkt(1Kg),1,1,1300,1280,1300,20,0
130561,SO/24-25/109808,247216,Steam Rice,2,2,1500,1290,3000,420,-300
130571,SO/24-25/109816,247230,Normal Sugar,8,8,2400,2200,19200,1600,-160
130566,SO/24-25/109809,247222,Oil Ruchi Gold Palm Pouch (770Gm),5,5,1229,1160,6145,345,-25
130570,SO/24-25/109815,247229,Steam Rice,30,30,52,46,1560,180,-120
130568,SO/24-25/109814,247224,Shreshtha Aata,2,2,1650,1640,3300,20,20
130568,SO/24-25/109814,247225,Prakash Maida,2,2,1870,1780,3740,180,0
130573,SO/24-25/109818,247233,Mahakosh Soya Oil Pouch(1L),12,12,150,127,1800,276,-168
130574,SO/24-25/109819,247234,Fortune Soya Tin(15L),10,10,2390,2080,23900,3100,-1400
130576,SO/24-25/109820,247237,Prakash Maida,10,10,39.958,38,399.58,19.58,-0.83
130559,SO/24-25/109813,247212,Tata Salt Pkt(1Kg),4,4,1370,1260,5480,440,-20
130572,SO/24-25/109817,247231,Deepak Aata,4,4,1651.2,1640,6604.8,44.8,-44.8
130572,SO/24-25/109817,247232,Single Filter Sugar,1,1,2370,2200,2370,170,-10
130557,SO/24-25/109844,247209,Khila Dana(Chini),1,1,2480,2430,2480,50,80
130557,SO/24-25/109844,247210,Arrarot,1,1,2340,2025,2340,315,-175
130560,SO/24-25/109805,247215,Matar,30,30,57,47,1710,300,-180
130575,SO/24-25/109826,247235,Deepak Maida,20,20,40,38,800,40,16
130575,SO/24-25/109826,247236,Rajdhani Mota Besan,15,15,91,83,1365,120,-9.86
130567,SO/24-25/109855,247223,Oil Ruchi Gold Palm Pouch (770Gm),10,5,1300,1210,13000,900,-400
130582,SO/24-25/109831,247254,Oil Ruchi Gold Palm Pouch (770Gm),50,50,1229,1152,61450,3850,-400
130576,SO/24-25/109820,247242,Steam Rice,3,3,52,44,156,24,-18
130576,SO/24-25/109820,247238,Normal Sugar,3,3,50.18,45,150.54,15.54,-7.14
130576,SO/24-25/109820,247239,Shreshtha Aata,10,10,36.703,35,367.03,17.03,-12.86
130576,SO/24-25/109820,247240,Chhola,4,4,130,96,520,136,-116
130576,SO/24-25/109820,247241,Tata Salt Pkt(1Kg),1,1,28,28,28,0,0.6
130576,SO/24-25/109820,247243,Adani Mota Besan,2,0,114.35,100,228.7,28.7,-28.7
132910,SO/24-25/112035,251174,Deepak Aata,2,2,1651.2,1600,3302.4,102.4,-6.4
130579,SO/24-25/109822,247248,Maharaja Chakki Aata,6,6,1650,1585,9900,390,-150
130578,SO/24-25/109823,247245,Prakash Aata,1,1,1720,1630,1720,90,-20
130578,SO/24-25/109823,247246,DCM Double Filter Sugar,1,1,2400,2285,2400,115,-15
130578,SO/24-25/109823,247247,Nature Fresh Soya Tin(15L),1,1,2290,2145,2290,145,-25
130584,SO/24-25/109824,247256,Shreshtha Aata,2,2,1650,1600,3300,100,-60
133266,SO/24-25/112371,251755,Shreshtha Aata,2,2,1600,1575,3200,50,-50
133273,SO/24-25/112374,251768,Ruchi Gold Palm Pouch(1L),50,50,1235,1142,61750,4650,-400
133265,SO/24-25/112461,251754,Prakash Maida,2,2,1800,1620,3600,360,-200
132511,SO/24-25/111674,250482,Anchal Vanaspati Ghee Pouch,1,1,3000,2720,3000,280,-40
130583,SO/24-25/109830,247255,Oil Ruchi Gold Palm Pouch (770Gm),6,6,1229,1155,7374,444,-60
130585,SO/24-25/109829,247257,Deepak Aata,10,10,1651.2,1625,16512,262,-262
130577,SO/24-25/109821,247244,Oil Ruchi Gold Palm Pouch (770Gm),50,50,1229,1152,61450,3850,-400
130593,SO/24-25/109847,247272,Prakash Aata,1,1,1700,1630,1700,70,0
130586,SO/24-25/109845,247258,Prakash Maida,3,3,1800,1720,5400,240,0
130587,SO/24-25/109828,247261,Swastik maida,2,2,1800,1720,3600,160,-70
130587,SO/24-25/109828,247262,Soyum Soya Pouch,24,24,136.25,117,3270,462,-270
130588,SO/24-25/109835,247263,Shreshtha Aata,1,1,1650,1600,1650,50,-30
130588,SO/24-25/109835,247264,Prakash Maida,1,1,1870,1765,1870,105,-15
130553,SO/24-25/109827,247205,Scooter Vanaspati Tin(15Kg),1,1,2510,2350,2510,160,20
130590,SO/24-25/109838,247266,Tata Salt Pkt(1Kg),50,50,833.1,735,41655,4905,-4305
130589,SO/24-25/109841,247265,Tata Salt Pkt(1Kg),100,100,833.1,735,83310,9810,-8610
130592,SO/24-25/109846,247270,Prakash Maida,5,5,1800,1750,9000,250,150
130594,SO/24-25/109848,247273,RAISIN (1KG),15,15,296,275,4440,315,0
130591,SO/24-25/109906,247267,Normal Sugar,5,5,2400,2200,12000,1000,-150
130591,SO/24-25/109906,247268,Fortune Besan (500 Gm),1,1,2160,1900,2160,260,60
130592,SO/24-25/109846,247269,DCM Double Filter Sugar,5,0,2380,2270,11900,550,-50
130586,SO/24-25/109845,247259,Soyum Soya (15Lit),1,1,2100,2000,2100,100,0
130586,SO/24-25/109845,247260,Ruchi Ghee Pouch (1L),1,1,2250,2250,2250,0,170
132512,SO/24-25/111661,250485,Laal Gulaab Suji/Rava,1,1,2000,1770,2000,230,-60
132512,SO/24-25/111661,250486,Laal Gulaab Maida,3,3,1820,1690,5460,390,-150
130597,SO/24-25/109851,247276,Swastik maida,1,1,1800,1720,1800,80,-35
130613,SO/24-25/109865,247304,Oil Ruchi Gold Palm Pouch (770Gm),10,10,1229,1155,12290,740,-100
130599,SO/24-25/109853,247278,Soyum Soya Pouch,12,12,136.25,120,1635,195,-99
132911,SO/24-25/112029,251175,Soyum Soya Pouch,10,10,1220,1142,12200,780,-680
